time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-08-12T08:51:13.700Z,36.4571,-98.7807,6.46,3,mb_lg,,79,0.037,0.3,us,us2000a7jt,2017-10-25T00:38:09.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.5,3,0.051,102,reviewed,us,us
2017-08-09T21:15:30.940Z,37.127,-97.6132,6.08,3.7,mwr,,79,0.01,0.57,us,us2000a6lz,2017-10-25T00:38:05.040Z,"10km N of Caldwell, Kansas",earthquake,2.9,6,0.054,33,reviewed,ismp,us
2017-08-09T07:13:36.520Z,36.2333,-98.4083,5,3.2,mb_lg,,24,0.224,0.56,us,us2000a69j,2017-10-25T00:38:04.040Z,"7km ESE of Fairview, Oklahoma",earthquake,1,2,0.05,105,reviewed,us,us
2017-08-08T23:44:25.500Z,35.8619,-96.6837,6.602,2.9,ml,,71,,0.26,us,us2000a65j,2017-10-25T00:38:03.040Z,"12km N of Stroud, Oklahoma",earthquake,1.3,2.6,,,reviewed,tul,tul
2017-08-08T20:19:10.600Z,36.8147,-97.6195,6.419,2.9,ml,,53,,0.34,us,us2000a62d,2017-10-25T00:38:03.040Z,"10km E of Medford, Oklahoma",earthquake,1.2,4.2,,,reviewed,tul,tul
2017-08-08T19:27:06.200Z,36.5325,-98.9684,6.593,2.5,ml,,89,,0.82,us,us2000a61j,2017-10-25T00:38:03.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,1.7,2.7,,,reviewed,tul,tul
2017-08-08T12:43:19.300Z,36.4163,-96.9202,4.105,2.6,ml,,43,,0.16,us,us2000a5wr,2017-10-25T00:38:03.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.5,2.6,,,reviewed,tul,tul
2017-08-08T01:03:14.110Z,34.835,-96.7019,9.28,2.5,mb_lg,,60,0.347,0.69,us,us2000a5t1,2017-10-25T00:38:02.040Z,"4km SW of Byng, Oklahoma",earthquake,1.6,7.5,0.07,53,reviewed,us,us
2017-08-07T14:31:09.840Z,36.3283,-98.0895,5,2.6,mb_lg,,41,0.195,0.14,us,us2000a5in,2017-10-25T00:38:01.040Z,"17km WNW of Waukomis, Oklahoma",earthquake,0.8,1.7,0.069,54,reviewed,us,us
2017-08-06T15:09:55.460Z,36.2232,-98.4236,5.69,2.8,mb_lg,,59,0.218,0.15,us,us2000a5cx,2017-10-25T00:38:00.040Z,"7km SE of Fairview, Oklahoma",earthquake,1.1,4.2,0.06,73,reviewed,us,us
2017-08-06T02:38:02.370Z,37.2757,-97.618,4.46,3,ml,,129,0.038,0.42,us,us2000a5ab,2017-10-25T00:37:59.040Z,"12km S of Conway Springs, Kansas",earthquake,2.3,7.4,0.147,19,reviewed,ismp,ismp
2017-08-05T20:13:00.710Z,37.271,-97.6243,2.94,3.4,ml,,118,0.035,0.31,us,us2000a57w,2017-10-18T01:54:20.040Z,"13km S of Conway Springs, Kansas",earthquake,2.8,7.6,0.152,19,reviewed,ismp,ismp
2017-08-05T20:12:34.310Z,36.5764,-97.8263,8.54,2.8,ml,,37,0.145,0.19,us,us2000a57v,2017-10-18T01:54:20.040Z,"20km NNE of Enid, Oklahoma",earthquake,1.3,3.6,0.057,50,reviewed,us,us
2017-08-05T15:52:20.700Z,37.2757,-97.6207,4.14,2.5,ml,,129,0.035,0.42,us,us2000a55d,2017-10-18T01:54:20.040Z,"12km S of Conway Springs, Kansas",earthquake,1.4,3,0.177,19,reviewed,ismp,ismp
2017-08-05T05:39:59.120Z,37.1288,-97.613,4.71,2.9,ml,,79,0.008,0.18,us,us2000a51q,2017-10-18T01:54:19.040Z,"10km N of Caldwell, Kansas",earthquake,0.9,1.5,0.218,21,reviewed,ismp,ismp
2017-08-05T05:15:51.110Z,37.4074,-97.4109,5,2.9,mb_lg,,169,0.211,0.26,us,us2000a51h,2017-10-18T01:54:19.040Z,"11km W of Belle Plaine, Kansas",earthquake,1.5,1.9,0.05,106,reviewed,us,us
2017-08-05T03:32:52.030Z,37.1248,-97.615,4.11,3.4,ml,,78,0.012,0.4,us,us2000a50m,2017-10-18T01:54:19.040Z,"10km N of Caldwell, Kansas",earthquake,1.8,7,0.175,21,reviewed,ismp,ismp
2017-08-05T03:14:10.290Z,37.1268,-97.6168,4.15,3.2,ml,,78,0.009,0.27,us,us2000a50d,2017-10-18T01:54:19.040Z,"10km N of Caldwell, Kansas",earthquake,3.2,6.7,0.194,20,reviewed,ismp,ismp
2017-08-05T00:19:35.910Z,36.7018,-98.4185,5,2.6,mb_lg,,62,0.195,0.65,us,us2000a4z7,2017-10-18T01:54:18.040Z,"8km SW of Cherokee, Oklahoma",earthquake,0.9,2,0.064,63,reviewed,us,us
2017-08-04T16:42:28.470Z,35.837,-97.3872,4.84,2.5,mb_lg,,38,0.068,0.26,us,us2000a4jv,2017-10-18T01:54:18.040Z,"5km SE of Guthrie, Oklahoma",earthquake,1.1,4.3,0.093,30,reviewed,us,us
2017-08-03T22:01:04.180Z,35.6636,-97.1703,5.45,2.6,mb_lg,,30,0.135,0.57,us,us2000a4ap,2017-10-18T01:54:17.040Z,"2km E of Luther, Oklahoma",earthquake,0.6,6.6,0.066,60,reviewed,us,us
2017-08-03T16:11:46.400Z,35.6733,-97.4071,5.427,3.5,ml,,19,,0.35,us,us2000a45d,2017-10-18T01:54:17.040Z,"6km ENE of Edmond, Oklahoma",earthquake,0.8,3.5,,,reviewed,tul,tul
2017-08-03T14:50:09.400Z,35.8639,-96.6759,6.432,3.5,ml,,39,,0.31,us,us2000a437,2017-10-18T01:54:16.040Z,"12km N of Stroud, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2017-08-03T11:05:40.800Z,35.8352,-97.391,6.034,3.1,ml,,16,,0.18,us,us2000a41p,2017-10-18T01:54:16.040Z,"5km SSE of Guthrie, Oklahoma",earthquake,0.9,6.3,,,reviewed,tul,tul
2017-08-03T06:40:44.100Z,35.6745,-97.403,5.767,3.3,mwr,,19,,0.17,us,us2000a3za,2017-10-18T01:54:16.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,3.1,,19,reviewed,tul,slm
2017-08-03T04:37:59.200Z,36.4554,-98.7938,6.599,3.3,ml,,54,,0.61,us,us2000a3yv,2017-10-18T01:54:16.040Z,"34km NW of Fairview, Oklahoma",earthquake,2.2,7.3,,,reviewed,tul,tul
2017-08-03T04:33:51.900Z,36.4564,-98.795,6.503,3.2,ml,,55,,0.34,us,us2000a3yu,2017-10-18T01:54:16.040Z,"35km NW of Fairview, Oklahoma",earthquake,3.6,7.7,,,reviewed,tul,tul
2017-08-03T02:56:37.300Z,35.672,-97.4047,5.031,4.2,mwr,,40,,0.6,us,us2000a3y4,2018-05-13T08:14:32.083Z,"6km ENE of Edmond, Oklahoma",earthquake,2.3,6.6,0.032,93,reviewed,tul,us
2017-08-02T23:51:01.800Z,36.4054,-99.1572,5.823,2.6,ml,,155,,0.32,us,us2000a3x3,2017-10-18T01:54:15.040Z,"5km SE of Mooreland, Oklahoma",earthquake,2.8,7.2,,,reviewed,tul,tul
2017-08-02T22:16:37.700Z,35.6717,-97.4056,6.271,3,ml,,19,,0.24,us,us2000a3vx,2017-10-18T01:54:15.040Z,"6km ENE of Edmond, Oklahoma",earthquake,2.2,7.3,,,reviewed,tul,tul
2017-08-02T20:45:26.900Z,35.6704,-97.4038,6.477,3.3,ml,,19,,0.25,us,us10009j1h,2017-10-18T01:54:15.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,3.7,,,reviewed,tul,tul
2017-08-02T07:49:32.800Z,35.6703,-97.4039,6.391,3.3,ml,,18,,0.3,us,us2000a3k5,2017-10-18T01:54:14.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1,3.4,,,reviewed,tul,tul
2017-08-02T05:18:52.400Z,35.673,-97.4057,6.785,3.3,mwr,,31,,0.48,us,us2000a3ja,2017-10-18T01:54:14.040Z,"6km ENE of Edmond, Oklahoma",earthquake,2.8,6.3,,15,reviewed,tul,slm
2017-08-02T04:41:50.200Z,37.1275,-97.6157,3.84,2.9,ml,,78,0.009,0.56,us,us2000a3iz,2017-10-18T01:54:14.040Z,"10km N of Caldwell, Kansas",earthquake,1.1,7,0.161,21,reviewed,ismp,ismp
2017-08-02T02:42:17.800Z,35.669,-97.3985,6.698,3,ml,,18,,0.38,us,us2000a3im,2017-10-18T01:54:14.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.4,5,,,reviewed,tul,tul
2017-08-01T19:43:48.460Z,36.5374,-98.9612,9.96,3.1,mwr,,111,0.1,0.66,us,us2000a3eb,2017-10-18T01:54:14.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,2,5.4,,4,reviewed,us,slm
2017-08-01T07:42:22.100Z,36.4562,-98.8023,6.446,3.1,ml,,63,,0.42,us,us2000a353,2017-10-18T01:54:12.040Z,"35km NW of Fairview, Oklahoma",earthquake,2.2,6.9,,,reviewed,tul,tul
2017-08-01T06:25:12.600Z,37.1282,-97.6122,3.79,3.3,ml,,79,0.009,0.5,us,us2000a34d,2017-10-18T01:54:12.040Z,"10km N of Caldwell, Kansas",earthquake,1.1,3.8,0.205,20,reviewed,ismp,ismp
2017-07-31T07:49:31.020Z,36.4593,-98.8001,5.88,2.6,mb_lg,,85,0.05,0.33,us,us2000a2uh,2017-10-18T01:54:11.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.6,3.4,0.093,30,reviewed,us,us
2017-07-31T02:12:32.400Z,36.9715,-99.38,5.261,2.5,ml,,167,,0.44,us,us2000a2sr,2017-10-18T01:54:11.040Z,"26km NE of Buffalo, Oklahoma",earthquake,1.4,4.9,,,reviewed,tul,tul
2017-07-30T20:19:15.480Z,37.0692,-97.7173,4.86,2.7,ml,,74,0.045,0.22,us,us2000a2qy,2017-10-18T01:54:10.040Z,"10km WNW of Caldwell, Kansas",earthquake,1.5,3.9,0.112,19,reviewed,ismp,ismp
2017-07-30T15:54:42.800Z,36.5353,-98.9673,5.942,2.5,ml,,91,,0.24,us,us2000a2q9,2017-10-18T01:54:10.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,3,4.4,,,reviewed,tul,tul
2017-07-29T21:09:03.320Z,36.2781,-97.5062,5,2.6,mb_lg,,25,0.219,0.13,us,us2000a2kh,2017-10-14T00:19:46.040Z,"19km W of Perry, Oklahoma",earthquake,0.8,1.9,0.068,57,reviewed,us,us
2017-07-29T14:08:57.110Z,36.9719,-99.3531,4.06,2.7,mb_lg,,128,0.477,0.35,us,us2000a2i9,2017-10-14T00:19:45.040Z,"28km ENE of Buffalo, Oklahoma",earthquake,2.6,7.5,0.06,72,reviewed,us,us
2017-07-29T12:32:47.430Z,36.2743,-97.5094,5.22,2.5,mb_lg,,30,0.206,0.39,us,us2000a2hx,2017-10-14T00:19:45.040Z,"19km W of Perry, Oklahoma",earthquake,1.2,7.3,0.067,58,reviewed,us,us
2017-07-28T04:18:53.250Z,36.9917,-99.349,5,2.7,mb_lg,,47,0.488,0.47,us,us2000a222,2017-10-14T00:19:44.040Z,"30km NE of Buffalo, Oklahoma",earthquake,3.2,2,0.061,71,reviewed,us,us
2017-07-27T09:05:54.610Z,35.8535,-96.7035,5,2.5,mb_lg,,47,0.115,0.22,us,us2000a1n8,2017-10-14T00:19:42.040Z,"12km NNW of Stroud, Oklahoma",earthquake,1,1.8,0.073,49,reviewed,us,us
2017-07-26T19:14:50.200Z,35.7954,-97.2017,5.733,2.7,ml,,28,,0.14,us,us2000a1ge,2017-10-14T00:19:41.040Z,"14km N of Luther, Oklahoma",earthquake,1.1,4.1,,,reviewed,tul,tul
2017-07-26T11:21:17.300Z,35.7954,-96.6489,6.024,2.9,ml,,53,,0.13,us,us2000a18u,2017-10-14T00:19:41.040Z,"5km N of Stroud, Oklahoma",earthquake,0.8,2,,,reviewed,tul,tul
2017-07-26T08:17:03.400Z,36.452,-98.7763,5.351,2.7,ml,,36,,0.22,us,us2000a17r,2017-10-14T00:19:41.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.2,6,,,reviewed,tul,tul
2017-07-26T02:55:31.900Z,36.9686,-99.3641,2.7,2.6,ml,,166,,0.55,us,us2000a16j,2017-10-14T00:19:40.040Z,"27km ENE of Buffalo, Oklahoma",earthquake,3.6,7.5,,,reviewed,tul,tul
2017-07-26T00:01:37.400Z,34.8866,-97.5565,4.824,2.6,ml,,42,,0.53,us,us2000a15u,2017-10-14T00:19:40.040Z,"7km NE of Lindsay, Oklahoma",earthquake,1.5,7.9,,,reviewed,tul,tul
2017-07-25T14:57:51.000Z,36.3939,-98.322,6.95,2.5,ml,,75,,0.18,us,us2000a0uc,2017-10-14T00:19:39.040Z,"17km SSW of Helena, Oklahoma",earthquake,0.8,3.1,,,reviewed,tul,tul
2017-07-25T12:48:01.700Z,36.9672,-99.3801,3.347,2.7,ml,,198,,0.8,us,us2000a0tw,2017-10-14T00:19:39.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,3,7.9,,,reviewed,tul,tul
2017-07-25T00:43:13.510Z,37.2778,-97.9672,4.65,2.8,ml,,138,0.031,0.47,us,us2000a0km,2017-10-14T00:19:38.040Z,"5km E of Harper, Kansas",earthquake,1.4,2.9,0.118,19,reviewed,ismp,ismp
2017-07-24T13:46:05.300Z,36.4838,-98.7295,7.674,2.6,ml,,48,,0.27,us,us2000a0ew,2017-10-14T00:19:38.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.3,4.2,,,reviewed,tul,tul
2017-07-24T01:59:00.100Z,36.9745,-99.3821,3.306,2.9,ml,,129,,0.37,us,us2000a09y,2017-10-14T00:19:37.040Z,"26km NE of Buffalo, Oklahoma",earthquake,2.4,4.7,,,reviewed,tul,tul
2017-07-24T00:13:16.500Z,35.9927,-96.788,4.515,2.8,ml,,56,,0.66,us,us2000a07g,2017-10-14T00:19:37.040Z,"2km WNW of Cushing, Oklahoma",earthquake,1.4,4.2,,,reviewed,tul,tul
2017-07-23T17:11:23.900Z,36.7494,-98.0416,7.302,3.3,ml,,36,,0.15,us,us2000a03i,2017-10-14T00:19:36.040Z,"28km E of Cherokee, Oklahoma",earthquake,1.3,4.3,,,reviewed,tul,tul
2017-07-23T10:26:30.900Z,36.0767,-97.2025,7.967,2.5,ml,,21,,0.14,us,us20009zzu,2017-10-14T00:19:36.040Z,"13km WSW of Stillwater, Oklahoma",earthquake,1,4.6,,,reviewed,tul,tul
2017-07-23T03:27:15.300Z,36.9633,-99.3727,2.703,2.5,ml,,167,,0.8,us,us2000a0v0,2017-10-14T00:19:35.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul
2017-07-22T00:20:04.230Z,35.86,-96.6664,7.39,2.6,mb_lg,,48,0.116,0.44,us,us20009zj7,2017-10-11T01:04:02.040Z,"12km N of Stroud, Oklahoma",earthquake,1.3,2.7,0.067,58,reviewed,us,us
2017-07-21T19:39:38.670Z,36.955,-99.3576,5,2.7,mb_lg,,168,0.467,1.2,us,us20009zdd,2017-10-11T01:04:01.040Z,"27km ENE of Buffalo, Oklahoma",earthquake,2.2,2,0.066,60,reviewed,us,us
2017-07-21T12:52:38.400Z,35.7986,-96.6506,6.198,3.3,ml,,53,,0.27,us,us20009yzc,2017-10-11T01:04:01.040Z,"5km N of Stroud, Oklahoma",earthquake,1.3,2.8,,,reviewed,tul,tul
2017-07-21T11:58:59.900Z,36.9766,-99.3847,7.328,3.1,ml,,168,,1.42,us,us20009yxs,2017-10-11T01:04:01.040Z,"26km NE of Buffalo, Oklahoma",earthquake,3.5,6.8,,,reviewed,tul,tul
2017-07-21T11:51:12.210Z,37.0022,-99.3887,5,2.5,mb_lg,,170,0.518,1.18,us,us20009yxl,2017-10-11T01:04:01.040Z,"28km NE of Buffalo, Oklahoma",earthquake,2.2,2,0.072,50,reviewed,us,us
2017-07-20T19:49:05.890Z,37.0713,-97.983,7.78,2.6,ml,,86,0.096,0.27,us,us20009yk0,2017-10-11T01:03:59.040Z,"10km SSE of Anthony, Kansas",earthquake,1.5,3,0.16,19,reviewed,ismp,ismp
2017-07-19T04:10:11.250Z,36.2279,-97.544,7.15,2.5,mb_lg,,36,0.155,0.17,us,us20009xt9,2017-10-11T01:03:56.040Z,"23km WSW of Perry, Oklahoma",earthquake,0.8,6.6,0.069,55,reviewed,us,us
2017-07-19T00:20:05.300Z,36.0399,-97.1245,6.381,3.2,mwr,,28,,0.32,us,us20009xry,2017-10-11T01:03:55.040Z,"10km SW of Stillwater, Oklahoma",earthquake,1.4,4,,17,reviewed,tul,slm
2017-07-18T21:59:51.300Z,35.8642,-96.6838,6.363,3.2,ml,,42,,0.22,us,us20009xqw,2017-10-11T01:03:55.040Z,"13km N of Stroud, Oklahoma",earthquake,1.2,4.2,,,reviewed,tul,tul
2017-07-18T19:35:39.700Z,35.2362,-97.8762,8.763,2.6,ml,,36,,0.85,us,us20009xna,2017-10-11T01:03:55.040Z,"8km SW of Tuttle, Oklahoma",earthquake,1,8.2,,,reviewed,tul,tul
2017-07-18T09:57:24.500Z,36.6156,-98.4181,5.628,2.6,ml,,95,,0.58,us,us20009xfe,2017-10-11T01:03:54.040Z,"15km WNW of Helena, Oklahoma",earthquake,1.3,7.1,,,reviewed,tul,tul
2017-07-18T02:32:29.600Z,36.6176,-98.4197,4.997,3.6,ml,,44,,0.54,us,us20009x85,2017-10-11T01:03:53.040Z,"15km WNW of Helena, Oklahoma",earthquake,3.1,7.4,,,reviewed,tul,tul
2017-07-17T21:06:34.200Z,36.4454,-97.0626,5.966,3.3,ml,,33,,0.34,us,us20009x2c,2017-10-11T01:03:51.040Z,"25km S of McCord, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2017-07-17T07:24:42.160Z,37.2612,-97.8735,4.19,2.5,ml,,150,0.018,0.5,us,us20009wvp,2017-10-11T01:03:50.040Z,"13km ESE of Harper, Kansas",earthquake,1.7,4,0.154,20,reviewed,ismp,ismp
2017-07-17T03:51:18.700Z,35.8628,-96.6819,6.806,3.2,ml,,42,,0.37,us,us20009wux,2017-10-11T01:03:50.040Z,"12km N of Stroud, Oklahoma",earthquake,1.8,3.2,,,reviewed,tul,tul
2017-07-17T03:29:22.090Z,36.247,-98.4382,2.16,3.2,mb_lg,,24,0.244,0.29,us,us20009wut,2017-10-11T01:03:50.040Z,"4km ESE of Fairview, Oklahoma",earthquake,1.1,6.6,0.051,100,reviewed,us,us
2017-07-15T23:47:00.420Z,36.1261,-97.5898,3.52,2.7,mb_lg,,20,0.085,0.25,us,us20009wpw,2017-10-06T23:56:20.040Z,"19km N of Crescent, Oklahoma",earthquake,1.2,5.9,0.056,83,reviewed,us,us
2017-07-15T23:11:24.290Z,35.8595,-96.6881,3.3,3,mb_lg,,25,0.103,0.23,us,us20009wph,2017-10-06T23:56:20.040Z,"12km NNW of Stroud, Oklahoma",earthquake,2.2,6.1,0.048,111,reviewed,us,us
2017-07-15T08:44:40.270Z,36.0692,-97.2101,4.19,2.6,mb_lg,,22,0.157,0.14,us,us20009wj3,2017-10-06T23:56:19.040Z,"14km WSW of Stillwater, Oklahoma",earthquake,1.1,4.7,0.063,66,reviewed,us,us
2017-07-15T06:28:15.460Z,35.6635,-97.3889,6.49,2.5,mb_lg,,41,0.143,0.12,us,us20009wit,2017-10-06T23:56:19.040Z,"8km E of Edmond, Oklahoma",earthquake,1.3,6.2,0.078,43,reviewed,us,us
2017-07-14T15:39:30.300Z,36.0311,-97.9057,6.232,2.7,ml,,38,,0.49,us,us20009wcb,2017-10-06T23:56:18.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.1,3.7,,,reviewed,tul,tul
2017-07-14T15:28:24.500Z,35.8667,-96.6832,5,2.6,ml,,65,,0.25,us,us20009wc6,2017-10-06T23:56:18.040Z,"13km N of Stroud, Oklahoma",earthquake,1.2,5.2,,,reviewed,tul,tul
2017-07-14T15:11:32.300Z,36.0361,-97.9013,4.504,3,ml,,20,,0.29,us,us20009wbx,2017-10-06T23:56:18.040Z,"8km S of Hennessey, Oklahoma",earthquake,1,3.1,,,reviewed,tul,tul
2017-07-14T15:04:22.000Z,35.86,-96.6992,5,3.4,ml,,44,,0.28,us,us20009wbv,2017-10-06T23:56:18.040Z,"12km NNW of Stroud, Oklahoma",earthquake,1,2,,,reviewed,tul,tul
2017-07-14T14:55:51.850Z,35.8606,-96.6922,6.57,2.7,mb_lg,,91,0.1,0.21,us,us20009wbt,2017-10-06T23:56:18.040Z,"12km NNW of Stroud, Oklahoma",earthquake,1.3,2,0.067,58,reviewed,us,us
2017-07-14T14:17:50.800Z,35.861,-96.6822,7.052,3.6,mwr,,40,,0.45,us,us20009wbj,2017-10-06T23:56:18.040Z,"12km N of Stroud, Oklahoma",earthquake,1.3,2.5,0.052,36,reviewed,tul,us
2017-07-14T14:04:50.900Z,35.862,-96.6857,6.831,3.5,mwr,,71,,0.07,us,us20009wbh,2017-10-06T23:56:18.040Z,"12km N of Stroud, Oklahoma",earthquake,0.9,1.4,0.069,20,reviewed,tul,us
2017-07-14T14:03:30.070Z,35.8594,-96.6928,5.47,2.9,mb_lg,,88,0.1,0.15,us,us20009wbg,2017-10-06T23:56:18.040Z,"12km NNW of Stroud, Oklahoma",earthquake,1.4,1.8,0.058,78,reviewed,us,us
2017-07-14T13:47:35.300Z,35.8591,-96.6833,6.813,4.2,mwr,,39,,0.44,us,us20009wba,2017-10-06T23:56:18.040Z,"12km N of Stroud, Oklahoma",earthquake,1.3,2.6,0.038,66,reviewed,tul,us
2017-07-14T10:03:46.700Z,36.036,-97.9037,3.931,2.8,ml,,20,,0.21,us,us20009wa1,2017-10-06T23:56:17.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,3.2,,,reviewed,tul,tul
2017-07-14T00:45:47.660Z,36.126,-98.7163,5,2.6,mb_lg,,54,0.329,0.3,us,us20009w6v,2017-10-06T23:56:17.040Z,"24km ENE of Taloga, Oklahoma",earthquake,1.1,2,0.084,37,reviewed,us,us
2017-07-13T08:06:24.300Z,36.292,-96.6917,3.153,2.6,ml,,66,,0.27,us,us20009vx0,2017-10-06T23:56:16.040Z,"11km ESE of Pawnee, Oklahoma",earthquake,1.4,3.6,,,reviewed,tul,tul
2017-07-13T03:16:56.120Z,36.2834,-97.5074,3.26,3.3,mwr,,13,0.214,0.27,us,us20009vvg,2017-10-06T23:56:16.040Z,"19km W of Perry, Oklahoma",earthquake,1.2,6.6,,8,reviewed,us,slm
2017-07-12T06:13:09.500Z,35.5874,-97.1638,3.903,2.5,ml,,21,,0.33,us,us1000990w,2017-10-06T23:56:15.040Z,"8km SSE of Luther, Oklahoma",earthquake,1.4,2.3,,,reviewed,tul,tul
2017-07-11T18:59:22.400Z,36.3257,-97.5388,6.508,2.6,ml,,27,,0.3,us,us100098wz,2017-10-06T23:56:14.040Z,"22km W of Perry, Oklahoma",earthquake,0.6,3.8,,,reviewed,tul,tul
2017-07-11T17:22:25.610Z,37.2315,-97.972,5.16,3.5,ml,,120,0.005,0.29,us,us100098wc,2017-10-06T23:56:14.040Z,"7km SE of Harper, Kansas",earthquake,1,1.2,0.196,20,reviewed,ismp,ismp
2017-07-11T15:27:55.600Z,36.4473,-98.7797,7.727,2.6,ml,,66,,0.3,us,us20009vsm,2017-10-06T23:56:14.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.5,4.6,,,reviewed,tul,tul
2017-07-11T08:37:34.500Z,36.3026,-96.6712,2.986,3,ml,,59,,0.39,us,us100098r6,2017-10-06T23:56:13.040Z,"12km ESE of Pawnee, Oklahoma",earthquake,1.4,5.4,,,reviewed,tul,tul
2017-07-10T08:52:55.040Z,36.121,-98.6947,5,2.5,mb_lg,,61,0.311,0.57,us,us100098i9,2017-10-06T23:56:12.040Z,"25km SW of Fairview, Oklahoma",earthquake,1,2,0.077,44,reviewed,us,us
2017-07-10T05:08:57.990Z,36.6772,-98.3978,7.14,2.7,mb_lg,,57,0.196,0.43,us,us100098ha,2017-10-06T23:56:12.040Z,"9km SSW of Cherokee, Oklahoma",earthquake,1.2,7.5,0.056,83,reviewed,us,us
2017-07-10T01:13:42.250Z,36.1147,-98.7184,7.82,2.5,mb_lg,,73,0.327,0.26,us,us100098g5,2017-10-06T23:56:11.040Z,"23km ENE of Taloga, Oklahoma",earthquake,1.2,5.5,0.08,42,reviewed,us,us
2017-07-09T08:59:43.140Z,36.1119,-98.7234,5.27,3,mb_lg,,84,0.33,0.15,us,us100098ck,2017-10-06T23:56:10.040Z,"23km ENE of Taloga, Oklahoma",earthquake,1.2,4.7,0.052,96,reviewed,us,us
2017-07-09T06:27:41.700Z,36.502,-98.3315,5.606,2.8,ml,,30,,0.1,us,us100098c2,2017-10-06T23:56:10.040Z,"7km SW of Helena, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul
2017-07-08T20:20:45.410Z,36.4202,-96.9111,3.81,2.8,mb_lg,,66,0.026,0.12,us,us20009wt3,2017-10-03T00:47:55.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.7,3,0.062,67,reviewed,us,us
2017-07-08T20:20:25.040Z,36.4159,-96.9209,3.58,2.8,mb_lg,,36,0.018,0.2,us,us1000988n,2017-10-03T00:47:55.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.1,4.1,0.057,79,reviewed,us,us
2017-07-08T02:51:23.680Z,36.3009,-96.6908,7.29,3.4,mb_lg,,25,0.055,0.36,us,us10009821,2017-10-03T00:47:54.040Z,"10km ESE of Pawnee, Oklahoma",earthquake,2.2,6.1,0.045,126,reviewed,us,us
2017-07-07T15:05:02.200Z,36.1242,-98.7106,5.39,2.7,ml,,86,,0.48,us,us100097q9,2017-10-03T00:47:53.040Z,"24km ENE of Taloga, Oklahoma",earthquake,1.6,5.2,,,reviewed,tul,tul
2017-07-07T04:24:36.800Z,36.1206,-98.6899,8.08,2.5,mb_lg,,30,0.307,0.46,us,us100097kd,2017-10-03T00:47:53.040Z,"25km SW of Fairview, Oklahoma",earthquake,2,7.5,0.069,54,reviewed,us,us
2017-07-06T23:53:08.460Z,36.1119,-98.6752,5,2.8,mb_lg,,50,0.293,0.32,us,us100097ii,2017-10-03T00:47:52.040Z,"24km SW of Fairview, Oklahoma",earthquake,2.7,2,0.064,63,reviewed,us,us
2017-07-06T15:22:11.700Z,36.7659,-97.7631,6.031,3.1,mwr,,42,,0.23,us,us100097bq,2017-10-03T00:47:52.040Z,"5km SSW of Medford, Oklahoma",earthquake,1,4.3,,17,reviewed,tul,slm
2017-07-06T02:36:12.700Z,36.7655,-97.7611,4.174,2.8,ml,,41,,0.51,us,us10009741,2017-10-03T00:47:50.040Z,"5km SSW of Medford, Oklahoma",earthquake,1.2,7.1,,,reviewed,tul,tul
2017-07-05T20:49:29.980Z,35.4487,-97.8361,2.79,2.6,mb_lg,,33,0.179,0.56,us,us1000972y,2017-10-03T00:47:50.040Z,"9km SW of Yukon, Oklahoma",earthquake,1.2,5.6,0.077,44,reviewed,us,us
2017-07-04T11:04:55.870Z,36.6888,-98.2178,8.73,2.7,mb_lg,,58,0.115,0.35,us,us100096mn,2017-10-03T00:47:48.040Z,"14km ESE of Cherokee, Oklahoma",earthquake,1.3,3.4,0.063,66,reviewed,us,us
2017-07-04T07:36:17.280Z,35.7858,-96.9955,5.61,2.6,mb_lg,,66,0.177,0.12,us,us100096lr,2017-10-03T00:47:48.040Z,"13km NW of Chandler, Oklahoma",earthquake,1.1,3.8,0.063,65,reviewed,us,us
2017-07-03T10:42:43.000Z,36.3686,-98.143,4.756,2.6,ml,,41,,0.16,us,us100096cs,2017-10-03T00:47:46.040Z,"22km SSE of Helena, Oklahoma",earthquake,0.7,4.5,,,reviewed,tul,tul
