API,Lat,Lon,WellTy,TotDep,FormName,ITDepth,IBDepth,Vol_2017,Vol_2016,Vol_2015,Vol_2014,Vol_2013,Vol_2012,Vol_2011,Pres_2017,Pres_2016,Pres_2015,Pres_2014,Pres_2013,Pres_2012,Pres_2011,2DCm,2DNC,2R,2RIn,2RSI,Arb,Bart,Booch,Bromide,Burgess,Calvin,Chase,Cisco,Clev,Crom,Deese,Dutcher,Gilcrease,Healdton,Hoxbar,Hunton,Layton,Loco,Morrow,Penn,Permian,Pont,Prue,Red,Simp,Skinner,Tatums,Viola,Wil,n_wells5,n_wells10,vol_wells5_2017,vol_wells10_2017,vol_wells5_2016,vol_wells10_2016,vol_wells5_2015,vol_wells10_2015,vol_wells5_2014,vol_wells10_2014,vol_wells5_2013,vol_wells10_2013,vol_wells5_2012,vol_wells10_2012,vol_wells5_2011,vol_wells10_2011,n_eq3_20,n_eq4_50
3500721200,36.515495,-100.9363,2RIn,7369.0,MORROW,7220.0,7245.0,122779.0,174187.0,16933.0,31764.0,150514.0,105608.0,6177.0,789.0833333333334,1403.6666666666667,640.9166666666666,1344.75,1303.1666666666667,472.0,120.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,44,1446566.8,2237870.8,1836857.0,2655739.0,1824979.0,2737776.0,2113932.0,3934555.0,2867920.0,4261302.0,1595765.0,2542088.0,1790300.0,2906132.0,0,0
3500721223,36.58998,-100.50172,2DNC,8418.0,BROWN DOLOMITE,3225.0,4620.0,368454.0,395207.0,372014.0,584171.0,967275.0,654925.0,494460.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1157695.0,2310897.0,1678044.0,1752463.0,1909860.0,3452356.0,2367678.0,3879626.0,2763008.0,4792398.0,2323989.0,4903725.0,2060659.0,3866123.0,0,0
3500721250,36.616445,-100.8462,2DCm,7305.0,WOLFCAMP,3130.0,4200.0,0.0,0.0,48299.0,60183.0,117044.0,345088.0,386928.0,0.0,0.0,14.583333333333334,18.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,107574.0,1017247.0,382658.0,1275195.0,683785.0,1749561.0,872490.0,2847286.0,1114178.0,2472157.0,375418.0,1239788.0,386928.0,1362740.0,0,0
3500721366,36.514736,-100.8947,2RIn,7480.0,MORROW UP,7340.0,7376.0,37321.0,73734.0,176959.0,42210.0,73779.0,42191.0,93630.0,1130.0833333333333,1409.5833333333333,356.5833333333333,487.9166666666667,859.25,539.0833333333334,559.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,46,1479998.8,2400879.8,1901849.0,2844986.0,1803043.0,2927390.0,2223996.0,4149823.0,2858653.0,4261302.0,1726438.0,2542088.0,1538625.0,2906132.0,0,0
3500721536,36.618095,-100.538696,2DNC,8100.0,BROWN DOLOMITE,3100.0,4200.0,788932.0,1282837.0,1370264.0,1480118.0,1385037.0,1302868.0,1118552.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2290113.0,2455062.0,1678044.0,1828856.0,3295872.0,3629906.0,3679350.0,4671911.0,4079727.0,5321674.0,3599642.0,5094636.0,3447120.0,4267225.0,0,0
3500721779,36.759396,-100.5444,2RIn,6198.0,MARMATON,3732.0,5969.0,27200.0,44856.0,44657.0,59139.0,46280.0,30001.0,31190.0,50.0,70.0,50.0,70.0,51.25,73.58333333333333,67.08333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,76880.0,301527.08,122310.0,455295.0,114958.0,565762.0,185537.0,462073.0,191200.0,1052302.0,59499.0,187849.0,31190.0,41660.0,0,0
3500721857,36.53112,-100.77214,2DNC,8300.0,BROWN DOLOMITE,3680.0,4560.0,17582.0,72955.0,232834.0,759310.0,989551.0,781780.0,197407.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,17582.0,1243434.0,72955.0,1368738.0,323991.0,1711495.0,856423.0,2492547.0,1332058.0,2755851.0,1021411.0,2109222.0,197407.0,1681534.0,0,0
3500721869,36.829927,-100.1952,2DNC,4085.0,COUNCIL GROVE,3125.0,3374.0,25925.0,34253.0,25983.0,20624.0,32456.0,46293.0,91966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25925.0,104284.0,34253.0,66913.0,25983.0,77814.0,20624.0,145267.0,32456.0,98877.0,46293.0,213641.0,91966.0,91966.0,0,0
3500721916,36.755116,-100.8372,2RIn,6950.0,CHESTER LOW MID,6591.0,6618.0,118229.0,108418.0,123957.0,186831.0,180980.0,186575.0,135754.0,97.0,0.0,0.0,0.0,504.1666666666667,384.0,370.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,118229.0,281265.0,108418.0,201430.0,123957.0,2335338.0,186831.0,2618234.0,180980.0,2849134.0,186575.0,3032282.0,135754.0,2500014.0,0,0
3500722077,36.519122,-100.9228,2RIn,7465.0,MORROW UP,7260.0,7282.0,83119.0,136434.0,49391.0,67365.0,129900.0,105103.0,102352.0,1022.75,1161.25,578.5,896.0833333333334,1003.9166666666666,745.8333333333334,550.0833333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,46,1467062.8,2400879.8,1911799.0,2844986.0,1845030.0,2927390.0,2234630.0,4149823.0,2951617.0,4261302.0,1854992.0,2542088.0,1999231.0,2906132.0,0,0
3500722089,36.956694,-100.4954,2DCm,4700.0,COUNCIL GROVE,3050.0,3256.0,0.0,0.0,0.0,220.0,78660.0,137600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,116511.0,1530752.0,132351.0,1268455.0,236218.0,2110987.0,408120.0,1962006.0,298637.0,3159069.0,560781.0,1369009.0,63677.0,995130.0,0,0
3500722205,36.577,-100.923472,2DNC,7500.0,BROWN DOLOMITE,3010.0,3950.0,395752.0,365283.0,563978.0,1303260.0,991026.0,437642.0,35598.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,47,395752.0,2388436.8,373500.0,2801493.0,608390.0,2954425.0,1380803.0,4206008.0,1130433.0,4372098.0,734720.0,2894993.0,660070.0,3209256.0,0,0
3500722338,36.516426,-100.2514,2DNC,8725.0,DOLOMITE,3062.0,4710.0,2063.0,3908.0,4572.0,7325.0,0.0,12147.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2063.0,8390.0,3908.0,27164.0,4572.0,36875.0,7325.0,65085.0,0.0,70974.0,12147.0,81515.0,0.0,78085.0,0,0
3500722451,36.541703,-100.9465,2RIn,7250.0,MORROW UP,7018.0,7058.0,0.0,8201.0,33096.0,0.0,73826.0,126101.0,178638.0,0.0,0.0,0.0,0.0,95.83333333333333,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,42,1281492.0,2006621.8,1478409.0,2338000.0,1459668.0,2452917.0,2582444.0,3585627.0,2312984.0,3979249.0,1843401.0,2334443.0,1587811.0,2492457.0,0,0
3500722457,36.509606,-100.9257,2RIn,7450.0,MORROW UP,7310.0,7339.0,26792.0,174239.0,37781.0,99049.0,80506.0,85288.0,125790.0,1130.75,1350.5833333333333,356.9166666666667,967.5833333333334,734.4166666666666,463.3333333333333,839.3333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,46,1467062.8,2400879.8,1911799.0,2844986.0,1845030.0,2927390.0,2177919.0,4149823.0,2905705.0,4261302.0,1693565.0,2542088.0,1859879.0,2906132.0,0,0
3500722471,36.554504,-100.444153,2DNC,9350.0,WOLFCAMPIAN,3210.0,4600.0,0.0,0.0,0.0,7440.0,231911.0,68550.0,102645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1500.0,389547.0,5500.0,469626.0,21300.0,690623.0,32040.0,1075063.0,265111.0,1837083.0,98250.0,1919822.0,134945.0,1305976.0,0,0
3500722490,36.55375,-100.591333,2DNC,7900.0,BROWN DOLOMITE,3265.0,4685.0,0.0,0.0,5457.0,5926.0,253559.0,405382.0,49228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1132727.0,3171778.0,0.0,2572070.0,1559051.0,4521303.0,1627834.0,5661890.0,1980974.0,6466006.0,2047231.0,6362712.0,1889242.0,4907355.0,0,0
3500722693,36.74148,-100.70879,2DNC,7757.0,BROWN DOLOMITE,2750.0,3950.0,38288.0,42056.0,45808.0,100793.0,169684.0,199502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,279093.0,505668.08,135068.0,465857.0,2388925.0,2987649.0,2646328.0,3331782.0,2830485.0,4392390.0,3032741.0,4200660.0,2567810.0,3381301.0,0,0
3500722922,36.996751,-100.443482,2RIn,4732.0,LANSING,4566.0,4600.0,68087.0,85879.0,56134.0,55900.0,54427.0,78033.0,106381.0,151.66666666666666,196.66666666666666,170.0,170.0,105.0,120.66666666666667,42.083333333333336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,118626.0,1530752.0,154512.0,1268455.0,103172.0,2110987.0,95502.0,1962006.0,129175.0,3159069.0,124837.0,1369009.0,176837.0,995130.0,0,0
3500722934,36.974358,-100.7584,2DNC,5700.0,KANSAS CITY,4868.0,5212.0,117331.0,118017.0,52440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,117331.0,161297.0,118017.0,135852.0,52440.0,70101.0,0.0,28856.0,0.0,73847.0,0.0,61262.0,0.0,38615.0,0,0
3500722992,36.772616,-100.7415,2RIn,7600.0,CHESTER MID,7155.0,7182.0,41947.0,0.0,753864.0,773573.0,800902.0,973236.0,753073.0,316.6666666666667,0.0,1198.5,1390.1666666666667,892.5833333333334,1143.0,581.3333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,201324.0,397322.0,135068.0,243486.0,2430920.0,2554877.0,2742237.0,2929068.0,2993858.0,3174838.0,3235376.0,3421951.0,2567810.0,2703564.0,0,0
3500723096,36.769945,-100.7325,2RIn,7390.0,CHESTER MID,7151.0,7188.0,46692.0,0.0,249583.0,329780.0,334996.0,303636.0,283564.0,489.8333333333333,0.0,1609.8333333333333,1694.4166666666667,1744.1666666666667,1674.5833333333333,1499.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,201324.0,397322.0,135068.0,243486.0,2430920.0,2554877.0,2742237.0,2929068.0,2993858.0,3174838.0,3235376.0,3421951.0,2567810.0,2703564.0,0,0
3500723118,36.5415,-100.7426,2DNC,8950.0,WOLFCAMP,3270.0,4300.0,0.0,0.0,91157.0,97113.0,342507.0,239631.0,0.0,0.0,0.0,0.0,0.0,150.0,112.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,17582.0,1248484.0,72955.0,1348239.0,323991.0,1749501.0,856423.0,2585316.0,1332058.0,3289420.0,1021411.0,3438181.0,197407.0,1644316.0,0,0
3500723140,36.759021,-100.7483,2RIn,7710.0,CHESTER MID,7250.0,7282.0,4763.0,0.0,92386.0,111167.0,95873.0,85288.0,85720.0,393.9166666666667,0.0,1536.4166666666667,1652.0833333333333,1759.5,1729.0,1568.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,201324.0,399250.0,135068.0,243486.0,2430920.0,2662992.0,2742237.0,3244267.0,2993858.0,3723218.0,3235376.0,4264870.0,2567810.0,3517055.0,0,0
3500723188,36.768991,-100.7483,2RIn,7500.0,CHESTER,7124.0,7156.0,0.0,0.0,709931.0,738145.0,836115.0,726371.0,658230.0,0.0,0.0,1236.1666666666667,1150.0833333333333,1307.5,958.75,1252.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,201324.0,397322.0,135068.0,243486.0,2430920.0,2554877.0,2742237.0,2929068.0,2993858.0,3174838.0,3235376.0,3421951.0,2567810.0,2703564.0,0,0
3500723201,36.772664,-100.7246,2RIn,7470.0,CHESTER MID,7089.0,7196.0,0.0,0.0,162061.0,195502.0,195848.0,186833.0,175396.0,0.0,0.0,1473.9166666666667,1709.8333333333333,1845.25,1906.5833333333333,1667.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,201324.0,279093.0,135068.0,135068.0,2430920.0,2430920.0,2742237.0,2742237.0,2993858.0,2993858.0,3235376.0,3235376.0,2567810.0,2567810.0,0,0
3500723211,36.769039,-100.7246,2RIn,7323.0,CHESTER,7206.0,7216.0,0.0,0.0,11670.0,14539.0,4489.0,3334.0,28154.0,0.0,0.0,1651.5,1756.9166666666667,1232.0,1519.5,1684.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,201324.0,279093.0,135068.0,135068.0,2430920.0,2430920.0,2742237.0,2742237.0,2993858.0,2993858.0,3235376.0,3235376.0,2567810.0,2567810.0,0,0
3500723214,36.755396,-100.7471,2RIn,7700.0,CHESTER MID,7279.0,7291.0,2699.0,15076.0,26829.0,30600.0,35120.0,64134.0,45778.0,0.0,0.0,0.0,0.0,0.0,0.0,50.416666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,201324.0,399250.0,135068.0,243486.0,2430920.0,2662992.0,2742237.0,3244267.0,2993858.0,3723218.0,3235376.0,4264870.0,2567810.0,3517055.0,0,0
3500723220,36.740894,-100.7539,2RIn,7750.0,CHESTER MID,7261.0,7316.0,64133.0,77936.0,36797.0,43342.0,45955.0,71358.0,63161.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,201324.0,399250.0,135068.0,243486.0,2430920.0,2662992.0,2742237.0,3244267.0,2993858.0,3723218.0,3235376.0,4264870.0,2567810.0,3517055.0,0,0
3500723397,36.865864,-100.6546,2DCm,7100.0,"CHASE,COUNCIL GROVE",2784.0,3672.0,28559.0,11690.0,17679.0,0.0,20205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28579.0,59420.0,11982.0,46417.0,20364.0,60307.0,3655.0,51334.0,24612.0,42179.0,0.0,0.0,0.0,0.0,0,0
3500723427,36.939341,-100.2176,2RSI,4164.0,CHASE,2884.0,2888.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,300.0,300.0,5475.0,5475.0,8950.0,8950.0,8625.0,8625.0,7575.0,7575.0,15600.0,15600.0,0,0
3500723443,36.933903,-100.221,2RSI,3600.0,CHASE,3346.0,3349.0,0.0,300.0,5475.0,8950.0,8625.0,7575.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,300.0,300.0,5475.0,5475.0,8950.0,8950.0,8625.0,8625.0,7575.0,7575.0,15600.0,15600.0,0,0
3500723446,36.758391,-100.2346,2RIn,5937.0,CHECKERBOARD,5816.0,5821.0,54329.0,0.0,0.0,74237.0,0.0,73845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,78359.0,104528.0,32660.0,67360.0,51831.0,78493.0,124643.0,171777.0,66421.0,129427.0,167348.0,213641.0,0.0,140505.0,0,0
3500723515,36.764735,-100.2312,2DNC,5010.0,CHASE,2732.0,3456.0,19400.0,24904.0,35307.0,31791.0,54056.0,65610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,78359.0,104528.0,32660.0,67360.0,51831.0,78493.0,124643.0,171777.0,66421.0,129427.0,167348.0,213641.0,0.0,136115.0,0,0
3500723738,36.742254,-100.7488,2RIn,7385.0,CHESTER MID,7290.0,7320.0,0.0,0.0,0.0,0.0,0.0,0.0,19135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,201324.0,399250.0,135068.0,243486.0,2430920.0,2662992.0,2742237.0,3244267.0,2993858.0,3723218.0,3235376.0,4264870.0,2567810.0,3517055.0,0,0
3500723785,36.999415,-100.438676,2RIn,5232.0,LANSING,4511.0,4516.0,50539.0,68633.0,47038.0,39602.0,40149.0,46704.0,70456.0,275.8333333333333,241.66666666666666,190.0,190.0,230.0,182.58333333333334,63.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,118626.0,1530752.0,154512.0,1268455.0,103172.0,2110987.0,95502.0,1962006.0,129175.0,3159069.0,124837.0,1369009.0,176837.0,995130.0,0,0
3500724235,36.723809,-100.1535,2DNC,3700.0,COTTAGE GROVE,3398.0,3486.0,244.0,447.0,679.0,26510.0,30550.0,0.0,44149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4874.0,78603.0,8203.0,33107.0,17203.0,52510.0,45125.0,151153.0,42915.0,96971.0,27893.0,167348.0,44149.0,44149.0,0,0
3500724313,36.766694,-100.744378,2RIn,7400.0,CHESTER MID,7196.0,7247.0,2802.0,0.0,299996.0,308887.0,311503.0,419049.0,455599.0,383.8333333333333,0.0,932.5,432.0,902.75,1009.5833333333334,971.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,201324.0,397322.0,135068.0,243486.0,2430920.0,2554877.0,2742237.0,2929068.0,2993858.0,3174838.0,3235376.0,3421951.0,2567810.0,2703564.0,0,0
3500724395,36.690513,-100.3055,2RSI,4070.0,COUNCIL GROVE,3544.0,3546.0,0.0,0.0,0.0,0.0,0.0,0.0,4390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,54329.0,0.0,0.0,0.0,0.0,0.0,74237.0,0.0,0.0,0.0,73845.0,4390.0,4390.0,0,0
3500724509,36.90863,-100.78108,2DCm,6850.0,COUNCIL GROVE,3080.0,3950.0,43966.0,17835.0,17661.0,28856.0,73847.0,61262.0,34484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,43966.0,192138.0,17835.0,170287.0,17661.0,110044.0,28856.0,76535.0,73847.0,91414.0,61262.0,61262.0,34484.0,34484.0,0,0
3500724643,36.783022,-100.4666,2RSI,3600.0,COUNCIL GROVE,3285.0,3444.0,0.0,2196.0,2190.0,2190.0,10950.0,5985.0,10470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,49680.0,137876.0,79650.0,124506.0,72491.0,117148.0,129322.0,188461.0,157205.0,203485.0,59709.0,89710.0,31344.0,62534.0,0,0
3500724705,36.583436,-100.6457,2DNC,8850.0,WOLFCAMP,3230.0,4240.0,17986.0,20710.0,28369.0,24682.0,104609.0,510605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,881665.0,2014392.0,894026.0,903571.0,1219974.0,2896797.0,1976614.0,3818993.0,2132720.0,4944957.0,2357688.0,5534788.0,1411007.0,3305734.0,0,0
3500724870,36.610823,-100.4182,2DCm,4561.0,COUNCIL GROVE,4301.0,4561.0,19284.0,68919.0,129727.0,155463.0,194001.0,800451.0,228924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19284.0,389238.0,68919.0,469626.0,129727.0,523041.0,155463.0,771674.0,194001.0,1426387.0,800451.0,1553626.0,228924.0,858329.0,0,0
3500724956,36.939959,-100.3994,2DCm,4098.0,COUNCIL GROVE,3452.0,3830.0,32048.0,190915.0,380624.0,370835.0,243525.0,302702.0,337086.0,150.0,300.0,560.0,350.0,100.0,375.3333333333333,440.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1310865.0,1546002.0,981592.0,1268455.0,1771647.0,2111037.0,1503161.0,2006783.0,3310434.0,3738246.0,729763.0,1415381.0,1380987.0,1621501.0,0,0
3500724973,36.960121,-100.6455,2DNC,4930.0,LANSING,4778.0,4796.0,247733.0,255935.0,219746.0,215307.0,220779.0,172301.0,153133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,247733.0,247733.0,255935.0,255935.0,219746.0,219746.0,215307.0,215307.0,220779.0,220779.0,172301.0,172301.0,157264.0,157264.0,0,0
3500725143,36.584528,-100.566194,2RIn,7861.0,MORROW,7626.0,7656.0,1132418.0,0.0,1386012.0,1311672.0,1316719.0,1275653.0,1386461.0,714.25,0.0,1010.5,3.0833333333333335,19.166666666666668,400.0,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,1921659.0,2754969.0,1282837.0,2093782.0,2929315.0,4041030.0,3107952.0,5180760.0,3366011.0,5998015.0,3350099.0,5873134.0,3007794.0,4438424.0,0,0
3500725169,36.500464,-100.9454,2RIn,7450.0,MORROW UP,7243.0,7282.0,0.0,0.0,0.0,4123.0,430.0,0.0,0.0,0.0,0.0,0.0,1435.0833333333333,233.91666666666666,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,40,1115594.8,1888193.8,1487514.0,2327961.0,1270374.0,2441192.0,1546976.0,3559788.0,1561342.0,3970228.0,1501449.0,2313332.0,1731315.0,2143044.0,0,0
3500725367,36.616916,-100.638177,2DNC,4500.0,WOLFCAMPIAN,3300.0,4500.0,163449.0,145312.0,307277.0,955188.0,955188.0,1059912.0,732671.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,181435.0,3029899.08,175567.0,2517197.0,362261.0,4732633.0,1106969.0,5791543.0,1548553.0,7386019.0,2460755.0,7563309.0,749968.0,5237777.0,0,0
3500725382,36.675006,-100.711662,2DNC,4400.0,DOLOMITE,3000.0,4400.0,1928.0,0.0,108115.0,315199.0,548380.0,842919.0,813491.0,0.0,0.0,0.0,5.166666666666667,21.666666666666668,79.25,55.833333333333336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,79697.0,686485.0800000001,0.0,1006215.0,108115.0,1732607.0,315199.0,2774111.0,548380.0,4194872.0,842919.0,3374076.0,813491.0,1784710.0,0,0
3500725457,36.699748,-100.720216,2DNC,4500.0,BROWN DOLOMITE,3248.187324929972,3546.1138550935175,77769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,117985.0,506903.08,42056.0,478245.0,153923.0,3018944.0,415992.0,3462951.0,718064.0,4889776.0,1042421.0,5098928.0,813491.0,3406055.0,0,0
3500730078,36.61809,-100.69186,2DNC,7400.0,BROWN DOLOMITE,3055.0,4470.0,0.0,9545.0,26615.0,124279.0,488756.0,890238.0,11391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,163449.0,1068936.0,154857.0,1286229.0,333892.0,2081347.0,1079467.0,3325512.0,1443944.0,4509497.0,1950150.0,4360806.0,744062.0,2235889.0,0,0
